bootstrap,env,bias,mae_base,w_ht,w_hn,w_ut,w_un,mae_full,delta_mae_full
61,balanced,0.25,0.1212558834234583,0.3617363344051446,0.1828778135048231,0.272508038585209,0.1828778135048231,0.1208894673392991,-0.0003664160841591
62,healthy,0.93,0.1667457112698342,0.272508038585209,0.1828778135048231,0.1828778135048231,0.3617363344051447,0.1893145245193635,0.0225688132495293
62,unhealthy,0.77,0.1254324640750523,0.250092216894135,0.16783474732571,0.3319808188860199,0.250092216894135,0.1504876443662468,0.0250551802911944
62,balanced,0.93,0.1258484499308511,0.1457160725453408,0.2845528455284552,0.1457160725453408,0.424015009380863,0.1325837557585189,0.0067353058276677
63,healthy,1.0,0.1711430941039446,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1675412866405987,-0.0036018074633458
63,unhealthy,1.0,0.1502841116030502,0.250092216894135,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.1682378812209367,0.0179537696178865
63,balanced,0.04,0.1647137826429411,0.231162632117286,0.3068530514831231,0.1551312649164677,0.3068530514831231,0.1716491928942902,0.006935410251349
64,healthy,0.89,0.1920892341979435,0.2227116984826236,0.3318649045521292,0.0048947626040137,0.4405286343612334,0.1951401232735608,0.0030508890756173
64,unhealthy,0.89,0.1788844040823317,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.250092216894135,0.2046355098397467,0.0257511057574149
64,balanced,0.09,0.1424951113254091,0.3971756398940865,0.1028243601059135,0.2992056487202118,0.2007943512797881,0.1324187935034687,-0.0100763178219404
65,healthy,0.92,0.1525996526838089,0.3068530514831231,0.1551312649164677,0.231162632117286,0.3068530514831231,0.1682229208356921,0.0156232681518832
65,unhealthy,0.99,0.2030557858897244,0.1028243601059135,0.3971756398940865,0.2992056487202118,0.2007943512797881,0.2075154306125283,0.0044596447228039
65,balanced,0.03,0.1128518774042198,0.3317025440313111,0.3317025440313111,0.1139921722113502,0.2226027397260273,0.1394007294552574,0.0265488520510375
66,healthy,0.9,0.1847734066275442,0.2664298401420959,0.2007104795737122,0.2664298401420959,0.2664298401420959,0.1920842761512271,0.0073108695236829
66,unhealthy,0.85,0.1912644054041525,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1828778135048231,0.1977394342289436,0.006475028824791
66,balanced,0.39,0.1310364468242701,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.250092216894135,0.1353824128752682,0.0043459660509981
67,healthy,1.0,0.1484854658596581,0.3617363344051446,0.0040192926045016,0.3617363344051446,0.272508038585209,0.1987363519478177,0.0502508860881596
67,unhealthy,0.99,0.1677596892606766,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.1742796290595348,0.0065199397988582
67,balanced,0.1,0.1268985878854333,0.2723985536359984,0.1828043390920048,0.2723985536359984,0.2723985536359984,0.1420867863021633,0.0151881984167299
68,healthy,0.96,0.1602359058340215,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.173395527082365,0.0131596212483435
68,unhealthy,1.0,0.1418228067159467,0.2992056487202119,0.2007943512797882,0.3971756398940865,0.1028243601059135,0.1263123931845091,-0.0155104135314375
68,balanced,0.14,0.1109397589158044,0.1457160725453408,0.1457160725453408,0.2845528455284552,0.424015009380863,0.13264658040973,0.0217068214939255
69,healthy,1.0,0.1532479494668502,0.2723985536359984,0.0936118923262354,0.2723985536359984,0.3615910004017678,0.1505680048527246,-0.0026799446141255
69,unhealthy,0.77,0.1800577044960788,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1828778135048231,0.202002561474524,0.0219448569784451
69,balanced,0.31,0.1177458719947611,0.2847309136420525,0.1458072590738423,0.2847309136420525,0.2847309136420525,0.1460733839241604,0.0283275119293992
70,healthy,0.69,0.1662267653786582,0.3317025440313111,0.1139921722113502,0.3317025440313111,0.2226027397260273,0.170180436387686,0.0039536710090277
70,unhealthy,0.97,0.1847627549720516,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.3318649045521292,0.1843486207243459,-0.0004141342477056
70,balanced,0.04,0.1141721031892247,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1318882831368466,0.0177161799476218
71,healthy,1.0,0.1321606235394912,0.2992056487202118,0.2007943512797881,0.1028243601059135,0.3971756398940865,0.1503323074055423,0.018171683866051
71,unhealthy,1.0,0.1569088330429877,0.2007943512797881,0.3971756398940864,0.2992056487202117,0.1028243601059134,0.1593414007274008,0.0024325676844131
71,balanced,0.11,0.1222080145722535,0.250092216894135,0.16783474732571,0.250092216894135,0.3319808188860199,0.1336514129762795,0.011443398404026
72,healthy,0.97,0.1627751622246959,0.3721185510428101,0.1278814489571899,0.3721185510428101,0.1278814489571899,0.1884131143981287,0.0256379521734327
72,unhealthy,1.0,0.153104387074777,0.1139921722113502,0.2226027397260273,0.3317025440313111,0.3317025440313111,0.1609431922495685,0.0078388051747915
72,balanced,0.02,0.1391420708553611,0.1828778135048231,0.272508038585209,0.1828778135048231,0.3617363344051447,0.1731499884419806,0.0340079175866194
73,healthy,0.96,0.1636291109066487,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.1774022461613735,0.0137731352547247
73,unhealthy,0.98,0.163470043538103,0.2007943512797881,0.3971756398940864,0.2992056487202117,0.1028243601059134,0.1840753516014088,0.0206053080633057
73,balanced,0.84,0.118999620774535,0.3068530514831231,0.1551312649164677,0.3068530514831231,0.231162632117286,0.1388346948817124,0.0198350741071774
74,healthy,0.99,0.1866915724987605,0.1693313953488372,0.0072674418604651,0.1693313953488372,0.6540697674418605,0.1773603908151754,-0.0093311816835851
74,unhealthy,0.77,0.1838544166825269,0.3319808188860199,0.3319808188860199,0.250092216894135,0.0859461453338251,0.1854716009609831,0.0016171842784562
74,balanced,0.04,0.1421367591034399,0.231162632117286,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.1580176033066335,0.0158808442031936
75,healthy,0.99,0.1608464236355924,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1601409578567559,-0.0007054657788364
75,unhealthy,0.91,0.1829731647091219,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.2006007074294205,0.0176275427202985
75,balanced,0.16,0.1175163413439122,0.1139921722113502,0.1139921722113502,0.3317025440313111,0.4403131115459882,0.1517753889598146,0.0342590476159023
76,healthy,0.91,0.1574211717122764,0.2227116984826236,0.1140479686735193,0.2227116984826236,0.4405286343612334,0.1768134451581792,0.0193922734459028
76,unhealthy,0.99,0.1701883460737014,0.250092216894135,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.1778335119302571,0.0076451658565556
76,balanced,0.14,0.1239223092247231,0.0086655112651646,0.2019064124783362,0.2019064124783362,0.587521663778163,0.1327381614496389,0.0088158522249157
77,healthy,0.91,0.1803638086632461,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.1737824736899802,-0.0065813349732659
77,unhealthy,0.87,0.1583241460580296,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.3318649045521292,0.1724302195073286,0.0141060734492989
77,balanced,0.08,0.1308786114546255,0.4405286343612334,0.2227116984826236,0.2227116984826236,0.1140479686735193,0.1456604158522684,0.0147818043976428
78,healthy,0.91,0.1742997137757662,0.250092216894135,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.1842186014073429,0.0099188876315766
78,unhealthy,0.77,0.163557532213672,0.214828897338403,0.2851711026615969,0.2851711026615969,0.214828897338403,0.195286579682503,0.0317290474688309
78,balanced,0.05,0.1369298471616876,0.2310838445807771,0.2310838445807771,0.2310838445807771,0.3067484662576687,0.1509414820103882,0.0140116348487005
79,healthy,0.85,0.1420796522035247,0.272508038585209,0.1828778135048231,0.1828778135048231,0.3617363344051447,0.1630949812525825,0.0210153290490577
79,unhealthy,0.78,0.169032497010073,0.3318649045521292,0.4405286343612334,0.2227116984826235,0.0048947626040137,0.1735139879619507,0.0044814909518776
79,balanced,0.27,0.1367397818609054,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1185748495585463,-0.0181649323023591
80,healthy,0.99,0.1384171709931107,0.272508038585209,0.3617363344051446,0.0040192926045016,0.3617363344051446,0.1584948968100376,0.0200777258169269
80,unhealthy,0.99,0.1696204236381127,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.193447588598624,0.0238271649605113
80,balanced,0.03,0.1584741552597837,0.1457160725453408,0.1457160725453408,0.2845528455284552,0.424015009380863,0.1745995933045701,0.0161254380447863
81,healthy,0.95,0.1538397469740007,0.3306686046511627,0.1693313953488372,0.1693313953488372,0.3306686046511627,0.1837966338433534,0.0299568868693526
81,unhealthy,0.81,0.1437598563771002,0.144215530903328,0.2852614896988906,0.2852614896988906,0.2852614896988906,0.1655249821778996,0.0217651258007993
81,balanced,0.03,0.1396627717460915,0.3319808188860199,0.2500922168941349,0.16783474732571,0.2500922168941349,0.1456790932135507,0.0060163214674592
82,healthy,0.98,0.1767895002916001,0.4405286343612334,0.4405286343612334,0.1140479686735193,0.0048947626040137,0.1946864755214716,0.0178969752298714
82,unhealthy,0.98,0.1308334615836736,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.250092216894135,0.146846911856654,0.0160134502729803
82,balanced,0.01,0.1327173096002412,0.1457160725453408,0.2845528455284552,0.1457160725453408,0.424015009380863,0.1334945831701662,0.0007772735699249
83,healthy,0.99,0.1423401920023533,0.3319808188860199,0.0859461453338251,0.250092216894135,0.3319808188860199,0.1530478763183416,0.0107076843159882
83,unhealthy,0.99,0.1332558879772383,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.1651909411381449,0.0319350531609066
83,balanced,0.11,0.126315752348625,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.250092216894135,0.1440677297403605,0.0177519773917354
84,healthy,1.0,0.1278757671971768,0.4887218045112781,0.2502685284640172,0.2502685284640172,0.0107411385606874,0.1564573892246057,0.0285816220274289
84,unhealthy,0.84,0.1722244314697719,0.3318649045521292,0.4405286343612334,0.2227116984826235,0.0048947626040137,0.1841073326379836,0.0118829011682116
84,balanced,0.05,0.1368465775166149,0.1278814489571899,0.1278814489571899,0.37211855104281,0.37211855104281,0.1711557955439002,0.0343092180272852
85,healthy,0.89,0.1499973595297806,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.188527293759197,0.0385299342294164
85,unhealthy,0.8,0.1602524039638304,0.250092216894135,0.16783474732571,0.3319808188860199,0.250092216894135,0.1760259998173176,0.0157735958534872
85,balanced,0.16,0.1148998063983891,0.2227116984826236,0.2227116984826236,0.2227116984826236,0.3318649045521292,0.1387073029874491,0.0238074965890599
86,healthy,1.0,0.1392607051887929,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.1431785868190193,0.0039178816302263
86,unhealthy,0.98,0.1534292266697908,0.2723985536359984,0.3615910004017678,0.2723985536359984,0.0936118923262354,0.1640669494529122,0.0106377227831213
86,balanced,0.1,0.1206216446237706,0.3318649045521292,0.2227116984826236,0.2227116984826236,0.2227116984826236,0.1247960498819715,0.0041744052582008
87,healthy,1.0,0.1547895934614538,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.190357477353297,0.0355678838918431
87,unhealthy,0.86,0.1528033475355914,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1828778135048231,0.154908755310423,0.0021054077748316
87,balanced,0.02,0.1321964841057914,0.4942339373970346,0.3723228995057661,0.1279516749038989,0.0054914881933003,0.1318765246470013,-0.00031995945879
88,healthy,0.97,0.1613634529502756,0.2498627127951674,0.1279516749038989,0.1279516749038989,0.4942339373970346,0.1927724435324792,0.0314089905822036
88,unhealthy,0.86,0.176443659973052,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.1869863914428585,0.0105427314698064
88,balanced,0.01,0.1182198800241653,0.3318649045521292,0.4405286343612334,0.0048947626040137,0.2227116984826236,0.1302243688142156,0.0120044887900503
89,healthy,0.92,0.1486851511402419,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.176360030899064,0.0276748797588221
89,unhealthy,0.85,0.1526492650299029,0.3318649045521292,0.4405286343612334,0.2227116984826235,0.0048947626040137,0.1810668832507742,0.0284176182208713
89,balanced,0.11,0.137206929777971,0.3617363344051446,0.272508038585209,0.1828778135048231,0.1828778135048231,0.1558237465589649,0.0186168167809938
90,healthy,0.84,0.1752815447849596,0.2227116984826236,0.0048947626040137,0.3318649045521292,0.4405286343612334,0.1908313590057607,0.015549814220801
90,unhealthy,0.77,0.1886275710590591,0.16783474732571,0.3319808188860199,0.2500922168941349,0.2500922168941349,0.2017479459133258,0.0131203748542666
90,balanced,0.21,0.1174198423190615,0.424015009380863,0.2845528455284553,0.1457160725453408,0.1457160725453408,0.1423062947887726,0.024886452469711
91,healthy,1.0,0.1521169911507228,0.3971756398940865,0.3971756398940865,0.1028243601059135,0.1028243601059135,0.1691592665189976,0.0170422753682748
91,unhealthy,0.84,0.1611918065129164,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.1460646472721681,-0.0151271592407482
91,balanced,0.03,0.1087989360650562,0.2226027397260273,0.3317025440313111,0.1139921722113502,0.3317025440313111,0.1625469918157996,0.0537480557507434
92,healthy,0.97,0.1472430240950377,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1692835009446115,0.0220404768495737
92,unhealthy,0.91,0.1415719093900617,0.2007943512797881,0.2992056487202118,0.2992056487202118,0.2007943512797881,0.1838517210529566,0.0422798116628949
92,balanced,0.39,0.1062007661582973,0.2310838445807771,0.2310838445807771,0.2310838445807771,0.3067484662576687,0.1243971182151525,0.0181963520568551
93,healthy,0.91,0.13365978667327,0.2851711026615969,0.214828897338403,0.214828897338403,0.2851711026615969,0.1346653172873743,0.0010055306141042
93,unhealthy,1.0,0.1481664308589658,0.3318649045521292,0.4405286343612334,0.2227116984826235,0.0048947626040137,0.1471292085127758,-0.00103722234619
93,balanced,0.06,0.1205228376068385,0.2227116984826236,0.2227116984826236,0.2227116984826236,0.3318649045521292,0.1351018795199937,0.0145790419131551
94,healthy,0.99,0.1466349773783538,0.3068530514831231,0.1551312649164677,0.231162632117286,0.3068530514831231,0.1732490207019117,0.0266140433235579
94,unhealthy,0.83,0.1791805656511486,0.2852614896988906,0.2852614896988906,0.2852614896988906,0.144215530903328,0.2051252662596094,0.0259447006084607
94,balanced,0.01,0.1479098056532566,0.3068530514831231,0.3068530514831231,0.1551312649164677,0.231162632117286,0.1443188985729872,-0.0035909070802693
95,healthy,1.0,0.1599571049593448,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.166634740864709,0.0066776359053642
95,unhealthy,0.76,0.149943004717508,0.2007943512797881,0.2007943512797881,0.2992056487202118,0.2992056487202118,0.2054224305500633,0.0554794258325552
95,balanced,0.03,0.1161823307511539,0.2500922168941349,0.3319808188860199,0.16783474732571,0.2500922168941349,0.1481961627972826,0.0320138320461286
96,healthy,0.95,0.1546426208794172,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.1658327380778741,0.0111901171984569
96,unhealthy,0.84,0.19644410438459,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.3318649045521292,0.1941408888455658,-0.0023032155390242
96,balanced,0.22,0.1336416198305414,0.2500922168941349,0.3319808188860199,0.16783474732571,0.2500922168941349,0.160034433793251,0.0263928139627096
97,healthy,0.98,0.1722544312685398,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.1861453327561738,0.0138909014876339
97,unhealthy,0.82,0.1619077069785315,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1828778135048231,0.1826514240196722,0.0207437170411406
97,balanced,0.18,0.1411837323213857,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.2723985536359984,0.1472381487736932,0.0060544164523074
98,healthy,1.0,0.1546322416246941,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.1717591714610193,0.0171269298363252
98,unhealthy,0.86,0.1908701000117433,0.3318649045521292,0.4405286343612334,0.2227116984826235,0.0048947626040137,0.1876793785567696,-0.0031907214549737
98,balanced,0.08,0.1320687316621804,0.424015009380863,0.1457160725453408,0.2845528455284553,0.1457160725453408,0.1563666783240334,0.0242979466618529
99,healthy,1.0,0.1540564009224785,0.272508038585209,0.3617363344051446,0.0040192926045016,0.3617363344051446,0.1837497603674782,0.0296933594449997
99,unhealthy,1.0,0.1335684461660093,0.1028243601059135,0.3971756398940865,0.2992056487202118,0.2007943512797881,0.1537786241884897,0.0202101780224803
99,balanced,0.05,0.1212945066103401,0.250092216894135,0.250092216894135,0.16783474732571,0.3319808188860199,0.1553850257888444,0.0340905191785043
0,healthy,1.0,0.152574771221577,0.3319808188860199,0.250092216894135,0.0859461453338251,0.3319808188860199,0.1769855333726802,0.0244107621511032
0,unhealthy,1.0,0.1363777352078047,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.1721440865961259,0.0357663513883212
0,balanced,0.17,0.1507686855510694,0.3617363344051446,0.1828778135048231,0.272508038585209,0.1828778135048231,0.1657245711336446,0.0149558855825752
1,healthy,1.0,0.1727184255357159,0.2992056487202118,0.0044130626654898,0.3971756398940865,0.2992056487202118,0.1844423952444748,0.0117239697087589
1,unhealthy,0.8,0.1603852084083552,0.2992056487202118,0.0044130626654898,0.3971756398940865,0.2992056487202118,0.1451356554400298,-0.0152495529683254
1,balanced,0.03,0.1264893012170744,0.2851711026615969,0.214828897338403,0.2851711026615969,0.214828897338403,0.1557397758513836,0.0292504746343091
2,healthy,1.0,0.1586779389288108,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1808247926876074,0.0221468537587966
2,unhealthy,0.88,0.1702538329823159,0.0936495176848874,0.1828778135048231,0.3617363344051447,0.3617363344051447,0.1762282896871639,0.005974456704848
2,balanced,0.08,0.1224960553295382,0.2008830022075055,0.2008830022075055,0.2008830022075055,0.3973509933774835,0.1351449372330895,0.0126488819035512
3,healthy,0.91,0.1254923707000463,0.2990736656374062,0.1027790030877812,0.2990736656374062,0.2990736656374062,0.1376995959751489,0.0122072252751025
3,unhealthy,0.84,0.1494793417709389,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.1878021850377432,0.0383228432668042
3,balanced,0.18,0.1145684482257062,0.4405286343612334,0.2227116984826236,0.2227116984826236,0.1140479686735193,0.1410009889229413,0.026432540697235
4,healthy,1.0,0.1605839930219284,0.2723985536359984,0.0936118923262354,0.2723985536359984,0.3615910004017678,0.1972729390267483,0.0366889460048198
4,unhealthy,1.0,0.1422265390325969,0.231162632117286,0.3068530514831231,0.3068530514831231,0.1551312649164677,0.1566303039190624,0.0144037648864655
4,balanced,0.06,0.1467354080504632,0.1828778135048231,0.1828778135048231,0.272508038585209,0.3617363344051447,0.1566003460922556,0.0098649380417923
5,healthy,1.0,0.1564174184327577,0.3319808188860199,0.250092216894135,0.0859461453338251,0.3319808188860199,0.1882747913576121,0.0318573729248544
5,unhealthy,0.99,0.1558554803478727,0.2498627127951674,0.2498627127951674,0.3723228995057661,0.1279516749038989,0.1667299861606862,0.0108745058128135
5,balanced,0.15,0.1498705975164201,0.1457160725453408,0.1457160725453408,0.2845528455284552,0.424015009380863,0.1568399724081863,0.0069693748917662
6,healthy,0.9,0.1547231775167573,0.4242803504380476,0.2847309136420525,0.2847309136420525,0.0062578222778473,0.1852555311052845,0.0305323535885272
6,unhealthy,1.0,0.1657581052723336,0.1028243601059135,0.3971756398940865,0.2992056487202118,0.2007943512797881,0.1900025685346603,0.0242444632623267
6,balanced,0.0,0.1380098274573829,0.1828778135048231,0.3617363344051446,0.0936495176848874,0.3617363344051446,0.1436838165171303,0.0056739890597474
7,healthy,0.97,0.1245358323008422,0.4405286343612334,0.2227116984826235,0.3318649045521292,0.0048947626040137,0.1396747497390008,0.0151389174381585
7,unhealthy,1.0,0.1671026153448869,0.231162632117286,0.3068530514831231,0.3068530514831231,0.1551312649164677,0.1636202130671673,-0.0034824022777195
7,balanced,0.06,0.1328642264501503,0.3318649045521292,0.2227116984826236,0.2227116984826236,0.2227116984826236,0.1445785821899091,0.0117143557397587
8,healthy,1.0,0.1469343247738754,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.1682098854327275,0.0212755606588521
8,unhealthy,1.0,0.1709424608130834,0.1278814489571899,0.1278814489571899,0.37211855104281,0.37211855104281,0.164149092250796,-0.0067933685622874
8,balanced,0.09,0.1341251641646406,0.4403131115459883,0.1139921722113503,0.3317025440313112,0.1139921722113503,0.1447510302577044,0.0106258660930638
9,healthy,1.0,0.1624343352468041,0.2498627127951674,0.1279516749038989,0.1279516749038989,0.4942339373970346,0.1738838091306097,0.0114494738838055
9,unhealthy,1.0,0.181134733262027,0.3319808188860199,0.250092216894135,0.3319808188860199,0.0859461453338251,0.1795764408006704,-0.0015582924613566
9,balanced,0.0,0.1411790486646752,0.0205761316872428,0.0205761316872428,0.4794238683127572,0.4794238683127572,0.1653421184156484,0.0241630697509731
10,healthy,0.88,0.1499328699584653,0.3319808188860199,0.2500922168941349,0.2500922168941349,0.16783474732571,0.1780284545657098,0.0280955846072444
10,unhealthy,1.0,0.153962844660411,0.250092216894135,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.148795772666609,-0.005167071993802
10,balanced,0.03,0.127884623851747,0.2664298401420959,0.2007104795737122,0.2664298401420959,0.2664298401420959,0.1585577063902835,0.0306730825385365
11,healthy,0.82,0.1638131755106897,0.2992056487202118,0.3971756398940865,0.1028243601059135,0.2007943512797881,0.1797523075515546,0.0159391320408649
11,unhealthy,0.87,0.1825514472974316,0.1278814489571899,0.1278814489571899,0.37211855104281,0.37211855104281,0.1917308687968355,0.0091794214994039
11,balanced,0.0,0.1404235297917444,0.3617363344051447,0.3617363344051447,0.0936495176848874,0.1828778135048231,0.1424019804637753,0.0019784506720308
12,healthy,0.99,0.1482193061910602,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.1698613480469883,0.0216420418559281
12,unhealthy,0.99,0.1669182827362169,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.2010677492122001,0.0341494664759832
12,balanced,0.11,0.1062294804167886,0.424015009380863,0.2845528455284553,0.1457160725453408,0.1457160725453408,0.1180636036003427,0.011834123183554
13,healthy,0.93,0.144464304785415,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1808574506928384,0.0363931459074233
13,unhealthy,0.89,0.1618528146469735,0.3971756398940864,0.2992056487202117,0.2992056487202117,0.0044130626654898,0.1798177094123932,0.0179648947654197
13,balanced,0.12,0.1409072216291917,0.1028243601059135,0.2992056487202118,0.2007943512797881,0.3971756398940865,0.1291056391723423,-0.0118015824568493
14,healthy,0.98,0.1540881467411179,0.2019064124783362,0.0086655112651646,0.2019064124783362,0.587521663778163,0.1639474858319885,0.0098593390908705
14,unhealthy,1.0,0.1479791312768133,0.3971756398940864,0.2992056487202117,0.2992056487202117,0.0044130626654898,0.1411019763524737,-0.0068771549243395
14,balanced,0.18,0.1188035866027656,0.2019064124783362,0.2019064124783362,0.2019064124783362,0.3942807625649913,0.1351110705123461,0.0163074839095804
15,healthy,0.91,0.1890628631115219,0.250092216894135,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.1820486883039341,-0.0070141748075877
15,unhealthy,0.99,0.150836058667124,0.1828778135048231,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1657071370592587,0.0148710783921346
15,balanced,0.02,0.1011362812183733,0.250092216894135,0.16783474732571,0.3319808188860199,0.250092216894135,0.1343354702027217,0.0331991889843484
16,healthy,0.99,0.1263497120785615,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1494684953600869,0.0231187832815253
16,unhealthy,0.89,0.1465583746081376,0.0040192926045016,0.3617363344051447,0.272508038585209,0.3617363344051447,0.1603584153350263,0.0138000407268887
16,balanced,0.12,0.1139226330020382,0.1828778135048231,0.3617363344051446,0.0936495176848874,0.3617363344051446,0.1542907280538854,0.0403680950518472
17,healthy,1.0,0.1488595252857046,0.2992056487202118,0.1028243601059135,0.2007943512797881,0.3971756398940865,0.1899571087650033,0.0410975834792987
17,unhealthy,0.79,0.1720323638369253,0.3319808188860199,0.250092216894135,0.3319808188860199,0.0859461453338251,0.1810860818785476,0.0090537180416222
17,balanced,0.18,0.1131911629908653,0.0062578222778473,0.2847309136420525,0.1458072590738423,0.5632040050062578,0.1242230400372188,0.0110318770463535
18,healthy,0.99,0.1821887517475336,0.3617363344051446,0.1828778135048231,0.0936495176848874,0.3617363344051446,0.2020087738672509,0.0198200221197173
18,unhealthy,1.0,0.1339041492527755,0.231162632117286,0.3068530514831231,0.3068530514831231,0.1551312649164677,0.1565710103044184,0.0226668610516429
18,balanced,0.1,0.1042254361748751,0.250092216894135,0.16783474732571,0.250092216894135,0.3319808188860199,0.1271864951852344,0.0229610590103593
19,healthy,0.98,0.1422534013898785,0.3319808188860199,0.250092216894135,0.0859461453338251,0.3319808188860199,0.1681469348806192,0.0258935334907406
19,unhealthy,0.86,0.1666212335950564,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.3318649045521292,0.1398496842211683,-0.0267715493738881
19,balanced,0.28,0.1341365759877892,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1500195359819842,0.0158829599941949
20,healthy,0.91,0.1585362277158754,0.3067484662576686,0.231083844580777,0.231083844580777,0.231083844580777,0.1795279220596096,0.0209916943437342
20,unhealthy,0.87,0.1754301898192764,0.0044130626654898,0.2992056487202118,0.2992056487202118,0.3971756398940865,0.190166111372676,0.0147359215533996
20,balanced,0.1,0.1262259020036238,0.2723985536359984,0.3615910004017678,0.0936118923262354,0.2723985536359984,0.1416667454047306,0.0154408434011067
21,healthy,0.81,0.1756450671541172,0.3615910004017678,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.1648254305229842,-0.010819636631133
21,unhealthy,0.86,0.1459000727442321,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.1809730993576944,0.0350730266134622
21,balanced,0.26,0.1158412528588083,0.1828778135048231,0.1828778135048231,0.272508038585209,0.3617363344051447,0.1371023946943952,0.0212611418355869
22,healthy,0.84,0.1646382837411638,0.2227116984826236,0.0048947626040137,0.3318649045521292,0.4405286343612334,0.192227886718341,0.0275896029771771
22,unhealthy,0.99,0.1791849082848756,0.0936118923262354,0.3615910004017678,0.2723985536359984,0.2723985536359984,0.189569577078293,0.0103846687934173
22,balanced,0.01,0.1336834283758021,0.2019064124783362,0.2019064124783362,0.2019064124783362,0.3942807625649913,0.1350968179996919,0.0014133896238898
23,healthy,0.91,0.1625219576370198,0.3946227233304423,0.588031222896791,0.0086730268863833,0.0086730268863833,0.1525393824951936,-0.0099825751418261
23,unhealthy,1.0,0.1844084751780459,0.0936118923262354,0.3615910004017678,0.2723985536359984,0.2723985536359984,0.2074651463779236,0.0230566711998776
23,balanced,0.02,0.1367325585632766,0.3723228995057661,0.1279516749038989,0.2498627127951674,0.2498627127951674,0.1488440706923086,0.0121115121290319
24,healthy,1.0,0.1499208915604341,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1573205661136874,0.0073996745532532
24,unhealthy,1.0,0.1546887783006908,0.1678966789667896,0.3321033210332103,0.3321033210332103,0.1678966789667896,0.1373532407580339,-0.0173355375426568
24,balanced,0.01,0.1341071050792376,0.3721185510428101,0.1278814489571899,0.3721185510428101,0.1278814489571899,0.1474186252873034,0.0133115202080657
25,healthy,1.0,0.1463576967518595,0.3306686046511627,0.1693313953488372,0.1693313953488372,0.3306686046511627,0.1451751616691511,-0.0011825350827084
